"subject_activity" "timesignal-bodyacceleration-mean-x" "timesignal-bodyacceleration-mean-y" "timesignal-bodyacceleration-mean-z" "timesignal-bodyacceleration-std-x" "timesignal-bodyacceleration-std-y" "timesignal-bodyacceleration-std-z" "timesignal-gravityacceleration-mean-x" "timesignal-gravityacceleration-mean-y" "timesignal-gravityacceleration-mean-z" "timesignal-gravityacceleration-std-x" "timesignal-gravityacceleration-std-y" "timesignal-gravityacceleration-std-z" "jerksignal-bodyacceleration-mean-x" "jerksignal-bodyacceleration-mean-y" "jerksignal-bodyacceleration-mean-z" "jerksignal-bodyacceleration-std-x" "jerksignal-bodyacceleration-std-y" "jerksignal-bodyacceleration-std-z" "timesignal-bodyangularvelocity-mean-x" "timesignal-bodyangularvelocity-mean-y" "timesignal-bodyangularvelocity-mean-z" "timesignal-bodyangularvelocity-std-x" "timesignal-bodyangularvelocity-std-y" "timesignal-bodyangularvelocity-std-z" "jerksignal-bodyangularvelocity-mean-x" "jerksignal-bodyangularvelocity-mean-y" "jerksignal-bodyangularvelocity-mean-z" "jerksignal-bodyangularvelocity-std-x" "jerksignal-bodyangularvelocity-std-y" "jerksignal-bodyangularvelocity-std-z" "timesignalmagnitude-bodyacceleration-mean" "timesignalmagnitude-bodyacceleration-std" "timesignalmagnitude-gravityacceleration-mean" "timesignalmagnitude-gravityacceleration-std" "jerksignalmagnitude-bodyacceleration-mean" "jerksignalmagnitude-bodyacceleration-std" "timesignalmagnitude-bodyangularvelocity-mean" "timesignalmagnitude-bodyangularvelocity-std" "jerksignalmagnitude-bodyangularvelocity-mean" "jerksignalmagnitude-bodyangularvelocity-std" "frecuencysignal-bodyacceleration-mean-x" "frecuencysignal-bodyacceleration-mean-y" "frecuencysignal-bodyacceleration-mean-z" "frecuencysignal-bodyacceleration-std-x" "frecuencysignal-bodyacceleration-std-y" "frecuencysignal-bodyacceleration-std-z" "frecuencyjerksignal-bodyacceleration-mean-x" "frecuencyjerksignal-bodyacceleration-mean-y" "frecuencyjerksignal-bodyacceleration-mean-z" "frecuencyjerksignal-bodyacceleration-std-x" "frecuencyjerksignal-bodyacceleration-std-y" "frecuencyjerksignal-bodyacceleration-std-z" "frecuencysignal-bodyangularvelocity-mean-x" "frecuencysignal-bodyangularvelocity-mean-y" "frecuencysignal-bodyangularvelocity-mean-z" "frecuencysignal-bodyangularvelocity-std-x" "frecuencysignal-bodyangularvelocity-std-y" "frecuencysignal-bodyangularvelocity-std-z" "frecuencysignalmagnitude-bodyacceleration-mean" "frecuencysignalmagnitude-bodyacceleration-std"
"subject9_laying" 0.274323788613861 -0.0179987420732673 -0.108791238173267 -0.965962519455446 -0.965037680841584 -0.974672351980198 -0.541508528514852 0.544509409158416 0.721324927227723 -0.954542342821782 -0.985263582178218 -0.983420338762376 0.0780893763514851 0.0114366060955446 -0.00132713224189109 -0.981805298663366 -0.977038640594059 -0.982626789108911 -0.025019526752695 -0.104497413722772 0.113214856525248 -0.976089564554456 -0.964410951633663 -0.970939563069307 -0.098985795950495 -0.0352949001927228 -0.0617541254356436 -0.97546859960396 -0.983314764009901 -0.987389242821782 -0.964411383267327 -0.957573652415842 -0.964411383267327 -0.957573652415842 -0.982197416138614 -0.979096264405941 -0.948217078712871 -0.948930256287129 -0.98428179509901 -0.979403041237624 -0.971816025940594 -0.96883167970297 -0.976994594554455 -0.964153147475247 -0.964900233168317 -0.974713844455446 -0.981695785346535 -0.977166117079208 -0.980815704059406 -0.983631880148515 -0.978609038465347 -0.982972988564356 -0.969795258019802 -0.97017373009901 -0.97120718970297 -0.978306318267327 -0.961817893069307 -0.973501181336634 -0.965801601980198 -0.959621704107426
"subject9_walking" 0.272256590205189 -0.0202447278298774 -0.116755079830373 -0.0232145367533255 -0.0334560704659434 -0.111814147732925 0.923140675778302 -0.146176605096321 -0.0690847577142925 -0.952248254268868 -0.935064222877358 -0.898898844693396 0.0843587243330896 0.00705855251578189 -0.00402876473311321 -0.0666732483601887 -0.155527442803255 -0.416788040341274 -0.051033913629375 -0.076363370206934 0.0968376923763915 -0.298642675629953 -0.22483359122809 -0.234630381151038 -0.0869796579651651 -0.0439580057817217 -0.0515096585558491 -0.331466188708491 -0.514066819326887 -0.394839257451344 0.0419353225508585 -0.0798480091557311 0.0419353225508585 -0.0798480091557311 -0.134897316108255 -0.11692130478184 -0.0614918157863679 -0.231325473476887 -0.429770825817925 -0.516944155031368 -0.0517567878274528 -0.0491864701175 -0.211036652570472 -0.0142190206804245 -0.0894648250591509 -0.135965102069764 -0.119662400413349 -0.196017830079717 -0.366060699099057 -0.0972985722933726 -0.170296245369292 -0.466915315140542 -0.167700621678774 -0.305148686800472 -0.192015726016085 -0.344637232824198 -0.194919161295047 -0.323095191641038 -0.0386289229624292 -0.251034789039858
"subject9_walking_downstairs" 0.284839999713178 -0.0166134040743256 -0.106571451533938 0.321291891713178 0.0422522893992248 -0.0706434962728682 0.925089753100775 -0.104790738995659 -0.0307054655531783 -0.932423162403101 -0.922399815736434 -0.880779380310078 0.0881838873744186 -0.0182002285 -0.00726617344108527 0.161372909094341 -0.0221083885767442 -0.301245547255814 -0.105967871721667 -0.0465626041992248 0.118194529526357 -0.153109326514729 -0.241627520945736 -0.216322382434574 -0.0686817125170543 -0.056372552125969 -0.0519531525410853 -0.24119439214186 -0.408514601069767 -0.241889860553256 0.280966229963566 0.261360956692558 0.280966229963566 0.261360956692558 0.0269048365472868 0.13777574229845 0.0256202456294574 -0.132547006207752 -0.326851808751938 -0.383850447968217 0.237106199473023 0.0819673280232558 -0.099543861647907 0.350382457577519 -0.0487527916806202 -0.132585821505426 0.108155700185271 -0.054842896455814 -0.230595041511628 0.110502216149612 -0.054949375095969 -0.371895977743411 -0.0327157364542636 -0.229606753100775 -0.0920575947496124 -0.197205123625581 -0.259262404395349 -0.336211932217054 0.29285411219845 0.0416737483031008
"subject9_walking_upstairs" 0.257607753217391 -0.0263718977056594 -0.130144523965217 -0.196465685514493 -0.0995535737717391 -0.109850282249275 0.890873657608696 -0.206267092891304 -0.14275567048058 -0.943332576956522 -0.908940035507246 -0.865003867681159 0.0864434740074638 0.0166740688231884 0.00157675932289855 -0.234321577972464 -0.349849645755797 -0.599624766376812 -0.0138659100702899 -0.107727036798841 0.0819990256977536 -0.355059333735507 -0.176000132978261 -0.21406722091942 -0.100132287995942 -0.0389343003608696 -0.0480347122492754 -0.472516748814493 -0.654953312608696 -0.540417604058696 -0.0845765740441304 -0.208330170973188 -0.0845765740441304 -0.208330170973188 -0.3118276125 -0.330876709057971 -0.031835537963913 -0.256264776615942 -0.566163101036232 -0.666010092246377 -0.206153057880507 -0.180999668221014 -0.314061564806522 -0.194148029742754 -0.117418508034638 -0.0841261043615942 -0.282184198543478 -0.382673982369565 -0.55819692426087 -0.254291080507246 -0.358450107348551 -0.639986118043478 -0.260347866276812 -0.382491995225362 -0.256853010469565 -0.39120908973913 -0.0852437355376812 -0.276634767157971 -0.193940517202899 -0.343191142094203
"subject10_standing" 0.276650300681818 -0.0155418603409091 -0.107964083931818 -0.978403481818182 -0.919561843409091 -0.941271440454545 0.954008785454545 -0.0431597830454545 0.0346980210431818 -0.991259485 -0.975410724090909 -0.959579657727273 0.0809784390227273 0.0119007630575 -0.00485841031477273 -0.964311490454545 -0.941328663409091 -0.9764306 -0.0281854325604545 -0.0876820486363636 0.103251560681818 -0.929895057954545 -0.958861164090909 -0.953681099545455 -0.104753833181818 -0.0371593000727273 -0.0584162547045455 -0.950367548409091 -0.976445016590909 -0.969051030681818 -0.951988907954545 -0.937264537954545 -0.951988907954545 -0.937264537954545 -0.965163818409091 -0.952058214545455 -0.929787259772727 -0.920486810227273 -0.971637661590909 -0.964409410454545 -0.970099814318182 -0.923378745227273 -0.955272383863636 -0.982949246136364 -0.921860476590909 -0.938098683181818 -0.963565166136364 -0.942187760454545 -0.972241512272727 -0.968612135909091 -0.944847393636364 -0.979428729090909 -0.924005912954545 -0.960323800909091 -0.950915730909091 -0.932273942727273 -0.958399857954545 -0.958901257272727 -0.9401101675 -0.945048242954545
"subject10_sitting" 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.917979529962963 -0.967826981666667 0.791887198148148 -0.041260775 0.20253457287037 -0.973128354074074 -0.935690006481481 -0.966898520555556 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.988946414074074 -0.980756789814815 -0.988255803703704 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.988873097222222 -0.984373304814815 -0.960445962037037 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.992326657222222 -0.992584494814815 -0.990259813148148 -0.96075719962963 -0.939669591481481 -0.96075719962963 -0.939669591481481 -0.988054237592593 -0.985209856296296 -0.944202043703704 -0.963064577592593 -0.993707487592593 -0.991696196481481 -0.984943144259259 -0.9404502 -0.97464465462963 -0.982242427777778 -0.912838063018519 -0.966121042592593 -0.989365013888889 -0.980962856111111 -0.986056767777778 -0.989550917407407 -0.982045591111111 -0.98911086 -0.986477363333333 -0.986179215555556 -0.96539546962963 -0.989712360740741 -0.983579646666667 -0.962418559814815 -0.955281010740741 -0.941511952777778
"subject10_laying" 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.946454302068966 -0.95947148637931 -0.453069737586207 -0.139297681034483 -0.031121624137931 -0.954531941896552 -0.966701156034483 -0.963045642431035 0.073815064487931 0.015698997097069 0.00716689586275862 -0.978007466724138 -0.966930793448276 -0.976256662586207 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.961713199827586 -0.953660207586207 -0.971940597413793 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.965900578103448 -0.966621040344828 -0.983949302758621 -0.956781819655172 -0.940301654482759 -0.956781819655172 -0.940301654482759 -0.976234435172414 -0.967556980689655 -0.937590998793103 -0.927471165517241 -0.970830848965517 -0.959632931551724 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.96796803862069 -0.946229148258621 -0.959813667810345 -0.979014668793104 -0.968039173793103 -0.972592212931034 -0.978904364137931 -0.968120692241379 -0.978582339137931 -0.953793912068965 -0.954670034482759 -0.969755777241379 -0.96454456637931 -0.953453496551724 -0.975298797068965 -0.950848109137931 -0.944304974655172
"subject10_walking" 0.277930534449275 -0.0169456207782609 -0.112657787084058 -0.0422359532753623 -0.00950264588115942 -0.227655633003986 0.946043726304348 -0.0692531116376812 0.0403743683962101 -0.959568029565217 -0.950116507753623 -0.910789982173913 0.0828482365123188 0.0136071276478261 -0.0237008615413043 -0.0223291303405797 -0.0606395085955797 -0.491034466934783 -0.00529101099608696 -0.0933797365712536 0.0878025872481884 -0.348074969555797 -0.168069608023188 -0.185907533584058 -0.118397821930435 -0.0460975438938406 -0.0557454022956522 -0.400938722971015 -0.531547240942029 -0.353173474528986 0.0110629377676812 -0.100096063446928 0.0110629377676812 -0.100096063446928 -0.126219374773688 -0.0319992941905797 -0.0517187983449275 -0.270114682373333 -0.458061565869565 -0.539052891449275 -0.0319499771521739 0.00969035807898551 -0.304319297566667 -0.048340764757971 -0.0848647379334783 -0.252827752894203 -0.0600291656478261 -0.0914942824468841 -0.432903852726812 -0.0715180152768841 -0.0926749268268116 -0.549353740217391 -0.240184077666014 -0.287944117210145 -0.120396927146377 -0.385740921688406 -0.114523505833333 -0.28390610174058 -0.0319463588898551 -0.28236376779058
"subject10_walking_downstairs" 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.00407915363157895 -0.183557562032895 0.939807421052632 -0.0646160768947368 0.0418715409263158 -0.939267613157895 -0.937003823684211 -0.902085224736842 0.100959387447368 0.0107824902368421 0.000152617173684209 0.223275806105263 -0.105020355562895 -0.318188417289474 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.304745377026316 -0.311407525263158 -0.0353021837 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 -0.416986139210526 -0.471650977631579 -0.227137389605263 0.250843769394737 0.156998205421053 0.250843769394737 0.156998205421053 0.0507010228431579 0.110877231263158 -0.0238468037578947 -0.280382850552632 -0.401854311315789 -0.494105756315789 0.215665273157895 0.00904660360263158 -0.157728357742105 0.324957743157895 -0.0633337717526316 -0.268686170263158 0.181419131002632 -0.119504295573684 -0.240679035428947 0.156912678626316 -0.153355802565789 -0.396147929736842 -0.214350280079211 -0.272495710342105 0.0391366814342105 -0.339514358157895 -0.343237004473684 -0.1503916379 0.220115703368421 -0.0616742840815789
"subject10_walking_upstairs" 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.161591924234043 -0.00555287692765957 -0.0738744931340426 0.931861027446809 -0.0565670278723404 0.0227527702016383 -0.959216072340425 -0.937039417446809 -0.864745838297872 0.0648829303510638 0.0266314282191489 -0.0513375831851064 -0.187220175510638 -0.177803083425532 -0.607520480212766 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.308534708121277 0.0411724668680851 -0.320509332297872 -0.157212539189362 -0.0372348522521277 -0.036502173787234 -0.427291343617021 -0.60462905787234 -0.482244799361702 -0.0266623294757447 -0.211537480214383 -0.0266623294757447 -0.211537480214383 -0.262038042446809 -0.226010197889362 0.0438573846851064 -0.113062673542979 -0.523462968510638 -0.618272355319149 -0.139410790617021 -0.0390688222212766 -0.301206408085106 -0.171957349438298 -0.051628469647234 -0.0342347233914894 -0.20121432216383 -0.206872839212766 -0.553230667234043 -0.247598320858298 -0.202796129097872 -0.662894135319149 -0.218524716912766 -0.235858986212766 -0.262763367170213 -0.34130162006383 0.171735785297872 -0.403822082765957 -0.166866721574468 -0.361437534680851
"subject12_standing" 0.277405834918033 -0.0169002543196721 -0.105526999754098 -0.981243992459016 -0.923140254098361 -0.920684800114754 0.957317821803279 -0.21886535557377 -0.0395382767304918 -0.985314210491803 -0.970482614590164 -0.939534099016393 0.0744631761967213 0.0100480041062295 -0.00788131384131148 -0.972440195081967 -0.953203115409836 -0.975556976885246 -0.0300030427426229 -0.0700083750360656 0.074256819 -0.883655251803279 -0.941469207540984 -0.950364757540984 -0.0976380412377049 -0.0409520826508197 -0.0482863736885246 -0.955415641803279 -0.971195487377049 -0.973689389672131 -0.941459935081967 -0.935232945245902 -0.941459935081967 -0.935232945245902 -0.968790683278689 -0.962678857213115 -0.888101372786885 -0.852271618032787 -0.969289973606557 -0.961923171967213 -0.976469472295082 -0.932775677704918 -0.947178200163934 -0.983647207377049 -0.922852028360656 -0.914189183770492 -0.971971634098361 -0.95329178 -0.971122527868852 -0.975581439016393 -0.95666634442623 -0.978792832786885 -0.890292711147541 -0.948251856721312 -0.95260195295082 -0.884385204098361 -0.938529853770492 -0.954335764426229 -0.945217802786885 -0.939741929016393
"subject12_sitting" 0.275007224901961 -0.0157892988523529 -0.106307228960784 -0.982568781960784 -0.92858124 -0.939661889019608 0.926228975490196 0.0830509010823529 0.0885640696078431 -0.985203642352941 -0.963641979215686 -0.956208629607843 0.0771277656078431 0.0105990504054902 -0.0020457599227451 -0.976494200784314 -0.964047461568627 -0.97911346627451 -0.0424159182941176 -0.0751980398235294 0.0728462158235294 -0.974425351960784 -0.960497127647059 -0.951552533137255 -0.0941023489803922 -0.0387477474705882 -0.0515634091411765 -0.977329927254902 -0.979347830784314 -0.977138953921569 -0.952176621372549 -0.947517100196078 -0.952176621372549 -0.947517100196078 -0.974734489803922 -0.972745892745098 -0.941907240784314 -0.946769241568627 -0.980392337647059 -0.978260535882353 -0.97966614372549 -0.942768016862745 -0.954626628823529 -0.98399947745098 -0.926033975686275 -0.935916958235294 -0.977109887058824 -0.964236191372549 -0.975551564117647 -0.977980349019608 -0.966538919607843 -0.981408871764706 -0.968528985294118 -0.963725248823529 -0.955718183921569 -0.976339901372549 -0.959040695686274 -0.954769877647059 -0.955944253137255 -0.950647188823529
"subject12_laying" 0.260113433 -0.0175203917146667 -0.108160125666667 -0.95531868 -0.949072009333333 -0.9483338435 -0.3785920653 0.8033788345 0.2750431984 -0.936458309333333 -0.974396492666667 -0.9596439555 0.0854295393833333 0.00774408308 -0.0043714837772 -0.969276283333333 -0.962639526833333 -0.970629308166667 -0.0146546807316667 -0.0835537350333333 0.14519184795 -0.966090742 -0.953873893833333 -0.950157442166667 -0.0990402297166667 -0.0410675310833333 -0.0678909002816667 -0.9671982025 -0.965900370833333 -0.969953929666667 -0.9482046755 -0.936542686833333 -0.9482046755 -0.936542686833333 -0.969843834166667 -0.962580915166667 -0.9308405935 -0.935725715833333 -0.971067768833333 -0.962012018333333 -0.956248487666667 -0.951265971 -0.954724801666667 -0.955207641833333 -0.9506400405 -0.948380833666667 -0.968742758833333 -0.963223332 -0.967149695166667 -0.972820011166667 -0.964703656833333 -0.972713844666667 -0.9566538865 -0.95256172 -0.9456732415 -0.969254585333333 -0.955343675666667 -0.956424382333333 -0.9438674399 -0.942133255166667
"subject12_walking" 0.277032847094595 -0.0201385956339627 -0.106616852472973 -0.13231009487027 -0.0435087040486486 -0.424252501891892 0.95157191527027 -0.19929034527027 -0.0543112644344595 -0.966389512635135 -0.949826761554054 -0.941364073648649 0.0603794423243243 0.000551130333648649 0.0063917492222973 -0.129035219533784 -0.120033508623311 -0.580793910405405 -0.103003735385068 -0.0393651329527027 0.0931582084852703 -0.482148903814865 -0.483599294527027 -0.346132305398649 -0.0452617971459459 -0.0475605370925676 -0.0590409769285811 -0.411866859790541 -0.624667198851351 -0.488960946506757 -0.109360475379054 -0.150260373362162 -0.109360475379054 -0.150260373362162 -0.233904301921622 -0.102356169061486 -0.297783042010811 -0.423900237842162 -0.549618035743243 -0.576718706621622 -0.123999642441892 -0.0364555522574324 -0.464713407162162 -0.137272387937162 -0.110975781111486 -0.451314055 -0.16532123129723 -0.162801426291284 -0.548080545540541 -0.170206446115541 -0.133793418028041 -0.612334555337838 -0.341195388702027 -0.501272656351351 -0.315997511263513 -0.528580588628378 -0.481244168783784 -0.421225682635135 -0.107616807535135 -0.30969858442973
"subject12_walking_downstairs" 0.281521097391304 -0.018084266865793 -0.10955593226087 0.0424084916086956 0.11083534373913 -0.425017413478261 0.949861980652174 -0.178702175434783 -0.0561050624630435 -0.959504017391304 -0.94329842826087 -0.935399348043478 0.0621500251717391 -0.0119289154608696 0.00485262425869565 0.00631914373913043 0.0629216671304348 -0.498655793478261 -0.112531564434783 -0.0427336692521739 0.0895434978391304 -0.362143061643478 -0.47628774326087 -0.337806681456522 -0.0264668968652174 -0.0609177195869565 -0.0653239980021739 -0.278608163891304 -0.517479109130435 -0.365232197456522 0.0183139429630435 0.0972608274652174 0.0183139429630435 0.0972608274652174 -0.107091019565217 0.0655781271934783 -0.213351510686957 -0.32045862629 -0.442831079130435 -0.452449935 0.0235049348717391 0.150510001156522 -0.402121221521739 0.0483347068913043 0.016749510173913 -0.48739012673913 -0.00701472271717392 0.00639406888695652 -0.451614324565217 -0.072311431676087 0.0515123126413043 -0.544461425869565 -0.178856167345652 -0.420631474130435 -0.212767364326087 -0.4223632375 -0.518923134565217 -0.448512990434783 0.148017269434783 -0.105124972078261
"subject12_walking_upstairs" 0.272970338653846 -0.0263574903403846 -0.107339730115385 -0.290149192307692 -0.103818259823077 -0.436697425576923 0.938371473269231 -0.259144202692308 -0.0702503820961538 -0.960246289807692 -0.941378352307692 -0.938071183269231 0.0728660813846154 -0.00689494886730769 0.00906662793461539 -0.359856972115385 -0.311328991057692 -0.719336352692308 -0.0931234101769231 -0.0411314519307692 0.0898022757730769 -0.526659296134615 -0.522949798269231 -0.349614606153846 -0.0455638872076923 -0.0335406569057692 -0.0653167291865385 -0.549999188461539 -0.761195612692308 -0.606412096538462 -0.229183927115385 -0.285844036153846 -0.229183927115385 -0.285844036153846 -0.432469300961538 -0.329827968269231 -0.316561585961538 -0.525686949063462 -0.674972132307692 -0.713406712307692 -0.321447925192308 -0.168341519859615 -0.560841212692308 -0.278929748076923 -0.130175559028846 -0.418599992115385 -0.385843754230769 -0.333077590961538 -0.687929868653846 -0.39060122 -0.335926381307692 -0.750114855961538 -0.426360331538462 -0.604711316153846 -0.406080936346154 -0.5604629635 -0.483918390576923 -0.396095719423077 -0.290005418653846 -0.395285130961538
"subject13_standing" 0.277758431052632 -0.0167891993964912 -0.112124137754386 -0.991020759298246 -0.949422439473684 -0.967538031754386 0.942695296842105 -0.239943146315789 -0.0524856614035088 -0.992232401754386 -0.974681225789474 -0.976827157368421 0.0758630962280702 0.00762035230350877 -0.000704979340543859 -0.987636104210526 -0.977704172105263 -0.986926242631579 -0.0295492164431579 -0.0753205243684211 0.085471246877193 -0.955577395789474 -0.971721755964912 -0.973436596140351 -0.0981199986666667 -0.0412872577807018 -0.053926078122807 -0.978465124561404 -0.980982661403509 -0.985177042982456 -0.971564243157895 -0.968519673859649 -0.971564243157895 -0.968519673859649 -0.98680002754386 -0.981865616666667 -0.95782537245614 -0.944980198421053 -0.983637634912281 -0.976197659649123 -0.989425965614035 -0.959427618245614 -0.97756730122807 -0.991817705263158 -0.947179813157895 -0.964048080877193 -0.988198276666667 -0.977752775438597 -0.98460855877193 -0.988185112807018 -0.979412252631579 -0.987871530526316 -0.957154108421053 -0.97291308 -0.974394378070175 -0.955818411578947 -0.97142515122807 -0.97553326754386 -0.972393559473684 -0.970445378947368
"subject13_sitting" 0.274328499591837 -0.00587732936326531 -0.0972465110836735 -0.989546275306122 -0.938967741632653 -0.938641215510204 0.92557651244898 0.101769752489796 0.0757773858163265 -0.981379112653061 -0.951353064693878 -0.930979556938776 0.0752865881142857 -0.00112344092891837 -0.0232397245106122 -0.992827264081633 -0.984267557755102 -0.987612090204082 -0.0355124856836735 -0.0902687401836735 0.0823432026610204 -0.985844263265306 -0.979668456122449 -0.966896414285714 -0.095919848877551 -0.041036688077551 -0.0466121595938776 -0.991371016938775 -0.991773350204082 -0.989861382040816 -0.957690563673469 -0.937935738571429 -0.957690563673469 -0.937935738571429 -0.989497838979592 -0.988813098163265 -0.951142644081633 -0.963940591428571 -0.992604304489796 -0.991414934897959 -0.990135477755102 -0.959673916122449 -0.956183063510204 -0.989410582653061 -0.933666502510204 -0.934189007346939 -0.992678212653061 -0.983914101836735 -0.985261204693878 -0.99368217 -0.985908120408163 -0.988612100204082 -0.983218202857143 -0.982456053877551 -0.968384415510204 -0.986714694081633 -0.97827070877551 -0.969451754693878 -0.956901559653061 -0.938529931020408
"subject13_laying" 0.276716360483871 -0.020440454366129 -0.104331864532258 -0.968891989354839 -0.950947949516129 -0.950392995483871 -0.156852206467742 0.656400944354839 0.598884988709677 -0.957875244677419 -0.975948136290323 -0.959892863709677 0.0767774832096774 0.0183441894580645 -0.00988389709596774 -0.98541995 -0.980152342903226 -0.983070657419355 -0.00973609968045161 -0.0966250701451613 0.117819614790323 -0.972143470322581 -0.96270462 -0.967350513709677 -0.101835573822581 -0.0417744000370968 -0.0648770419677419 -0.981404742903226 -0.978854747419355 -0.989801549193548 -0.960517768225806 -0.947944746612903 -0.960517768225806 -0.947944746612903 -0.985467853870968 -0.980066243387097 -0.944303111935484 -0.944687480967742 -0.98544626483871 -0.975113305645161 -0.974716920483871 -0.965843757258064 -0.966295582741935 -0.966960088387097 -0.947462328225806 -0.945852135806452 -0.985199684354839 -0.980375137419355 -0.980994601935484 -0.98707817516129 -0.981394261612903 -0.983670049354839 -0.96946349 -0.968689729193548 -0.969126880322581 -0.973446792419355 -0.959944126451613 -0.969797214516129 -0.959535493548387 -0.949431319193548
"subject13_walking" 0.275391258597484 -0.0204995292856604 -0.113600678484277 -0.247024430032075 0.0774994167418239 -0.200987048592453 0.898156080503145 -0.287854572264151 -0.146954930516289 -0.957632504150943 -0.93789874163522 -0.919204484528302 0.083039050114434 -0.00155984675974843 -0.0141274072937107 -0.269666958364151 -0.135625066846415 -0.45664120109434 -0.0903442385201258 -0.0343149581388679 0.101369228918679 -0.445243701213836 -0.302350158949686 -0.298941824377359 -0.0767795327767296 -0.0469256149477987 -0.0608474478477987 -0.433087915295597 -0.439668989490566 -0.421586647163522 -0.0923265677396226 -0.222374114745283 -0.0923265677396226 -0.222374114745283 -0.24336909667044 -0.216157129674654 -0.190620176801258 -0.304551893842767 -0.423050328591195 -0.428696539034591 -0.273881068661006 0.00144614417710692 -0.273202038951572 -0.238808884842767 0.0453865053566038 -0.229661826187107 -0.313182115103145 -0.204813726412579 -0.42276618634088 -0.290600073900711 -0.11845299351327 -0.489428202704403 -0.330401630815723 -0.301659220396855 -0.250420808710692 -0.484583596352201 -0.314030626120126 -0.38372513163522 -0.195601771062264 -0.361004237421384
"subject13_walking_downstairs" 0.294907553404255 -0.0143723839108511 -0.101993941531915 -0.0681563626617021 -0.03212524665 -0.158333146191489 0.941875619787234 -0.211555112553191 -0.0950820341687234 -0.952643084042553 -0.92854437106383 -0.893962984042553 0.101704538333298 -0.00751868156382979 -0.0252977670276596 -0.0740908045319149 -0.149027773519149 -0.31704660987234 -0.122672201757447 -0.0237205719148936 0.111284239655957 -0.417014161553191 -0.198848161170213 -0.322774082765957 -0.0647199842553191 -0.0669414080765958 -0.0512020476 -0.463736674255319 -0.259163248340426 -0.367089485595745 -0.0294634299553191 -0.0156098198829787 -0.0294634299553191 -0.0156098198829787 -0.127926051502128 -0.0433959844 -0.102114480531915 -0.236762631468085 -0.323552439276596 -0.27649151037234 -0.0726602663212766 -0.0364535247659574 -0.151178724793617 -0.0680436217021277 -0.0924444167085106 -0.233315176510213 -0.11485155627234 -0.207812348246809 -0.276138039897872 -0.114744976032191 -0.141775116319149 -0.356579475531915 -0.319677124659574 -0.133828886725532 -0.212906662531915 -0.452190386808511 -0.24966032923617 -0.427008254255319 0.0528791880659574 -0.210912766382979
"subject13_walking_upstairs" 0.258203939581818 -0.0277392253910909 -0.125767265890909 -0.296284597454545 0.104470773801818 -0.217210568085455 0.847634313454545 -0.357404501636364 -0.207507170584727 -0.946441502363636 -0.922054968727273 -0.910271096181818 0.0692442067545455 -0.00128009758363636 -0.0254126299290909 -0.487325539818182 -0.323333932218182 -0.660921263636364 -0.13829376226 0.00381966911090909 0.116679563256364 -0.541066687090909 -0.403572169636364 -0.211805111745455 -0.0664817176345455 -0.0453051954036364 -0.0661653916327273 -0.631037584 -0.678805915818182 -0.550880346909091 -0.10115350174 -0.326339622181818 -0.10115350174 -0.326339622181818 -0.456190454 -0.451225931090909 -0.237182958116364 -0.415658606181818 -0.631964902181818 -0.669216383090909 -0.382460736363636 -0.0636564765818182 -0.404785239945455 -0.266081292363636 0.114656709636364 -0.184842227972182 -0.506212135636364 -0.368996179072727 -0.631496434363636 -0.514337759454545 -0.319400410981818 -0.689235778909091 -0.482113007636364 -0.492176104727273 -0.255338945927273 -0.562911002545455 -0.364283258727273 -0.272525011818182 -0.367522800909091 -0.409065516363636
"subject18_standing" 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.992019762739726 -0.95422343630137 -0.961873909178082 0.947573239863014 -0.204206320958904 -0.0485767106575342 -0.994270075205479 -0.981335941917808 -0.976044291369863 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.989436673835616 -0.975277836849315 -0.988455249452055 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.981970965890411 -0.991151973150685 -0.986259015753425 -0.972607495342466 -0.972285545479452 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.963006793150685 -0.959797118082192 -0.988685954931507 -0.988519665753425 -0.990409919315068 -0.961239135479452 -0.975772813972603 -0.992789068493151 -0.952911994794521 -0.957216177945206 -0.989544971232877 -0.975243689589041 -0.986265653561644 -0.990287933424657 -0.977179032191781 -0.989275839041096 -0.964428926438356 -0.983561159726027 -0.974294413013699 -0.962272711643836 -0.978801848493151 -0.974822589589041 -0.976797646027397 -0.973264853561644
